,Unnamed: 0,Name,Coupon,Maturity Date,Quantity,Cost Val,Market Val,Asset Type,Year,Ticker
1185,1272, SCHLUMBERGER FIN CDA LTD,2.65,2022-11-20,60000.0,60229.2,59936.01,Corporate Bonds,2023,NaN
1186,1273, SIEMENS FINANCIERINGSMAA,2.35,2026-10-15,250000.0,248570.0,233134.25,Corporate Bonds,2023,NaN
1187,1274, SOUTHERN NAT GAS CO L L ,0.63,2023-04-28,55000.0,54991.2,53344.44,Corporate Bonds,2023,NaN
1188,1275, TSMC GLOBAL LTD .,0.75,2025-09-28,400000.0,398574.0,364472.92,Corporate Bonds,2023,NaN
1189,1276, UBS GROUP AG ,1.49,2027-08-10,200000.0,188070.0,175016.55,Corporate Bonds,2023,NaN
1190,1277, UBS GROUP AG ,4.49,2026-05-12,200000.0,200000.0,199236.0,Corporate Bonds,2023,NaN
1191,1278, USAA CAPITAL CORP 3YR NE,3.38,2025-05-01,290000.0,289051.7,287491.47,Corporate Bonds,2023,NaN
1192,1279, VOLKSWAGEN GROUP AMER FI,2.7,2022-09-26,200000.0,199926.0,199686.13,Corporate Bonds,2023,NaN
1193,1280, VOLKSWAGEN GROUP AMER FI,3.95,2025-06-06,200000.0,199910.0,196260.41,Corporate Bonds,2023,NaN
1194,1281,RABOBANK NEDERLAND GLOBAL MEDI,3.06,2023-09-26,250000.0,250000.0,251143.92,Corporate Bonds,2023,NaN
1195,1282,RABOBANK NEDERLAND GLOBAL MEDI,2.63,2024-07-22,290000.0,289312.7,280693.61,Corporate Bonds,2023,NaN
1196,1283,RABOBANK NEDERLAND GLOBAL MEDI,3.65,2028-04-06,260000.0,260000.0,246963.32,Corporate Bonds,2023,NaN
1197,1284,RAYTHEON TECHNOLOGIES CORP 3.2,3.2,2024-03-15,90000.0,96984.51,89174.99,Corporate Bonds,2023,NaN
1198,1285,REALTY INCOME CORP ,3.0,2027-01-15,130000.0,131960.4,123071.64,Corporate Bonds,2023,NaN
1199,1286,RECKITT BENCKISER TREAS SVCS P,2.75,2024-06-26,220000.0,218088.2,215254.48,Corporate Bonds,2023,NaN
1200,1287,REGIONS FINL CORP NEW ,2.25,2025-05-18,70000.0,69786.5,66780.92,Corporate Bonds,2023,NaN
1201,1288,RELIANCE INDS LTD ,1.87,2026-01-15,387368.48,387368.48,377296.56,Corporate Bonds,2023,NaN
1202,1289,RELX CAP  ,3.5,2023-03-16,300000.0,311058.0,299589.85,Corporate Bonds,2023,NaN
1203,1290,RIMON LLC ,2.62,2026-06-25,581309.29,615606.55,571581.68,Corporate Bonds,2023,NaN
1204,1291,ROPER TECHNOLOGIES  .,0.45,2022-08-15,80000.0,79930.4,79746.01,Corporate Bonds,2023,NaN
1205,1292,ROPER TECHNOLOGIES  ,1.0,2025-09-15,150000.0,150903.0,135617.7,Corporate Bonds,2023,NaN
1206,1293,ROPER TECHNOLOGIES  ,2.35,2024-09-15,70000.0,69870.5,67812.58,Corporate Bonds,2023,NaN
1207,1294,ROPER TECHNOLOGIES  ,3.65,2023-09-15,410000.0,433968.6,410566.32,Corporate Bonds,2023,NaN
1208,1295,ROYAL BK CDA FLTG RT ,2.95,2023-10-05,330000.0,330000.0,329782.21,Corporate Bonds,2023,NaN
1209,1296,ROYAL BK CDA GLOBAL MEDIUM TER,1.15,2025-06-10,220000.0,221150.6,203536.37,Corporate Bonds,2023,NaN
1210,1297,ROYAL BK CDA GLOBAL MEDIUM TER,1.6,2025-01-21,250000.0,250000.0,236635.15,Corporate Bonds,2023,NaN
1211,1298,ROYAL BK CDA GLOBAL MEDIUM TER,3.38,2025-04-14,140000.0,139948.2,138145.0,Corporate Bonds,2023,NaN
1212,1299,ROYAL BK CDA GLOBAL MEDIUM TER,0.75,2024-10-07,450000.0,419269.5,420210.53,Corporate Bonds,2023,NaN
1213,1300,SABINE PASS ,5.75,2024-05-15,100000.0,106689.0,101983.97,Corporate Bonds,2023,NaN
1214,1301,SCHLUMBERGER FIN CDA LTD ,1.4,2025-09-17,150000.0,149820.0,139108.46,Corporate Bonds,2023,NaN
1215,1302,SCHWAB CHARLES CORP NEW ,3.63,2025-04-01,300000.0,322268.0,297926.54,Corporate Bonds,2023,NaN
1216,1303,SEMPRA ENERGY ,3.3,2025-04-01,180000.0,179681.4,175854.37,Corporate Bonds,2023,NaN
1217,1304,SIMON PPTY GROUP L P ,2.75,2023-06-01,420000.0,429111.0,415847.27,Corporate Bonds,2023,NaN
1218,1305,SOUTHWESTERN PUBLIC SERVICE CO,3.3,2024-06-15,450000.0,487903.5,447191.23,Corporate Bonds,2023,NaN
1219,1306,SPIRE MO  .,1.57,2024-12-02,480000.0,480000.0,475334.55,Corporate Bonds,2023,NaN
1220,1307,STANLEY BLACK & DECKER  2.3,2.3,2025-02-24,150000.0,149797.5,145170.09,Corporate Bonds,2023,NaN
1221,1308,STATE STR CORP ,2.35,2025-11-01,410000.0,436264.6,394311.48,Corporate Bonds,2023,NaN
1222,1309,STATE STR CORP SR NT FXD/FLTG ,2.2,2028-02-07,70000.0,70000.0,64103.52,Corporate Bonds,2023,NaN
1223,1310,STATE STREET CORP ,1.75,2026-02-06,80000.0,80000.0,75516.94,Corporate Bonds,2023,NaN
1224,1311,SUMITOMO MITSUI FINANCIAL GROU,1.84,2023-10-16,360000.0,360000.0,360191.66,Corporate Bonds,2023,NaN
1225,1312,SUMITOMO MITSUI FINL GROUP ,1.47,2025-07-08,200000.0,204320.0,183678.16,Corporate Bonds,2023,NaN
1226,1313,SUMITOMO MITSUI FINL GROUP ,2.78,2022-07-12,215000.0,214920.45,215008.63,Corporate Bonds,2023,NaN
1227,1314,SUTTER HEALTH ,1.32,2025-08-15,145000.0,145000.0,133846.3,Corporate Bonds,2023,NaN
1228,1315,TAKE-TWO INTERACTIVE SOFTWARE ,3.3,2024-03-28,60000.0,59973.6,59199.76,Corporate Bonds,2023,NaN
1229,1316,TAKE-TWO INTERACTIVE SOFTWARE ,3.55,2025-04-14,30000.0,29987.4,29507.61,Corporate Bonds,2023,NaN
1230,1317,THERMO FISHER SCIENTIFIC  1,1.22,2024-10-18,500000.0,500000.0,473693.8,Corporate Bonds,2023,NaN
1231,1318,TORONTO DOMINION BK SR MEDIUM ,0.75,2023-06-12,120000.0,119911.2,116682.98,Corporate Bonds,2023,NaN
1232,1319,TORONTO DOMINION BK SR MEDIUM ,0.7,2024-09-10,560000.0,559552.0,525632.45,Corporate Bonds,2023,NaN
1233,1320,TORONTO DOMINION BK SR MEDIUM ,3.77,2025-06-06,200000.0,200000.0,198864.46,Corporate Bonds,2023,NaN
1234,1321,TORONTO-DOMINION BANK ,2.65,2024-06-12,130000.0,129981.8,127570.84,Corporate Bonds,2023,NaN
1235,1322,TOTAL CAP INTL ,2.43,2025-01-10,170000.0,171791.8,165296.7,Corporate Bonds,2023,NaN
1236,1323,TOYOTA MOTOR CREDIT CORP ,3.05,2027-03-22,150000.0,149986.5,144215.71,Corporate Bonds,2023,NaN
1237,1324,TOYOTA MOTOR CREDIT CORP ,3.95,2025-06-30,250000.0,249762.5,250896.88,Corporate Bonds,2023,NaN
1238,1325,TOYOTA MTR CR CORP MEDIUM TERM,3.0,2025-04-01,160000.0,171308.8,156953.88,Corporate Bonds,2023,NaN
1239,1326,TOYOTA MTR CR CORP MEDIUM TERM,1.45,2025-01-13,240000.0,239678.4,227441.2,Corporate Bonds,2023,NaN
1240,1327,TSMC ARIZONA CORP ,1.75,2026-10-25,300000.0,299928.0,275872.01,Corporate Bonds,2023,NaN
1241,1328,TYCO ELECTRONICS GROUP S A 3.4,3.45,2024-08-01,150000.0,153741.0,149517.29,Corporate Bonds,2023,NaN
1242,1329,U S BANCORP MEDIUM TERM NTS- B,2.22,2028-01-27,350000.0,350000.0,320638.12,Corporate Bonds,2023,NaN
1243,1330,UBS AG LONDON BRH NT 144A .,0.7,2024-08-09,200000.0,199918.0,187182.68,Corporate Bonds,2023,NaN
1244,1331,UBS GROUP AG ,1.01,2024-07-30,250000.0,250000.0,242073.79,Corporate Bonds,2023,NaN
1245,1332,UDR  ,2.95,2026-09-01,40000.0,40576.0,37711.82,Corporate Bonds,2023,NaN
1246,1333,UNION PAC CORP ,3.5,2023-06-08,300000.0,310491.0,299999.98,Corporate Bonds,2023,NaN
1247,1334,UNITED TECHNOLOGIES CORP ,3.65,2023-08-16,6000.0,6001.16,5993.69,Corporate Bonds,2023,NaN
1248,1335,UNITED TECHNOLOGIES CORP ,3.95,2025-08-16,200000.0,222734.0,200418.85,Corporate Bonds,2023,NaN
1249,1336,UNITEDHEALTH GROUP  NT ,3.7,2027-05-15,150000.0,149919.0,149469.62,Corporate Bonds,2023,NaN
1250,1337,VENTAS REALTY LIMITED PARTNERS,2.65,2025-01-15,90000.0,89508.6,86070.84,Corporate Bonds,2023,NaN
1251,1338,VENTAS REALTY LP ,3.5,2025-02-01,100000.0,102814.0,97549.46,Corporate Bonds,2023,NaN
1252,1339,VIRGINIA ELEC & POWER CO ,2.75,2023-03-15,220000.0,228230.2,218544.16,Corporate Bonds,2023,NaN
1253,1340,VULCAN MATLS CO ,4.5,2025-04-01,80000.0,90164.0,81408.07,Corporate Bonds,2023,NaN
1254,1341,WASTE MGMT  DEL ,2.4,2023-05-15,200000.0,198292.0,198689.26,Corporate Bonds,2023,NaN
1255,1342,WEC ENERGY GROUP  ,0.8,2024-03-15,390000.0,390201.1,370340.26,Corporate Bonds,2023,NaN
1256,1343,WELLS FARGO & CO MEDIUM TERM S,3.53,2028-03-24,610000.0,610000.0,577759.87,Corporate Bonds,2023,NaN
1257,1344,WELLS FARGO & CO MEDIUM TERM S,3.91,2026-04-25,270000.0,270000.0,265541.05,Corporate Bonds,2023,NaN
1258,1345,WELLTOWER   ,4.0,2025-06-01,70000.0,71032.5,69478.4,Corporate Bonds,2023,NaN
1259,1346,WESTAR ENERGY  ,2.55,2026-07-01,290000.0,302814.6,274797.81,Corporate Bonds,2023,NaN
1260,1347,WESTAR ENERGY  ,3.1,2027-04-01,440000.0,419817.2,420354.61,Corporate Bonds,2023,NaN
1261,1348,WESTPAC BANKING CORP WSTP 3.73,3.74,2025-08-26,200000.0,200000.0,199298.75,Corporate Bonds,2023,NaN
1262,1349,WESTPAC BKG CORP .,2.3,2024-02-26,260000.0,260000.0,261193.38,Corporate Bonds,2023,NaN
1263,1350,WESTROCK CO ,3.0,2024-09-15,110000.0,114677.2,107484.15,Corporate Bonds,2023,NaN
1264,1351,WILLIAMS PARTNERS L P ,3.9,2025-01-15,210000.0,228994.1,207456.33,Corporate Bonds,2023,NaN
1265,1352,WISCONSIN ENERGY CORP ,3.55,2025-06-15,29000.0,31088.58,28467.87,Corporate Bonds,2023,NaN
1266,1353,YALE UNIV FIXED .,0.87,2025-04-15,530000.0,530000.0,497636.22,Corporate Bonds,2023,NaN
1460,1565,ABBOTT LABS ,3.4,2023-11-30,750000.0,818662.5,751718.94,Corporate Bonds,2023,NaN
1461,1566,ABBVIE  ,2.3,2022-11-21,2736000.0,2833382.37,2730556.02,Corporate Bonds,2023,NaN
1462,1567,AERCAP IRELAND CAP DESIGNATED ,1.15,2023-10-29,884000.0,862545.32,842295.11,Corporate Bonds,2023,NaN
1463,1568,AIR LEASE CORP ,2.75,2023-01-15,590000.0,590227.53,585799.08,Corporate Bonds,2023,NaN
1464,1569,AMERICAN EXPRESS CO .,0.75,2023-11-03,2180000.0,2179782.0,2109392.31,Corporate Bonds,2023,NaN
1465,1570,AMERICAN HONDA FIN CORP MED TE,0.88,2023-07-07,2597000.0,2596168.96,2533196.1,Corporate Bonds,2023,NaN
1466,1571,AMERICAN INTL GROUP  ,3.9,2026-04-01,1004000.0,1065163.68,983704.89,Corporate Bonds,2023,NaN
1467,1572,AQUARION CO ,4.0,2024-08-15,576000.0,632551.68,570645.73,Corporate Bonds,2023,NaN
1468,1573,ASTRAZENECA PLC NT .,0.3,2023-05-26,606000.0,605460.66,592258.82,Corporate Bonds,2023,NaN
1469,1574,AT&T BROADBAND CORP ,9.46,2022-11-15,1950000.0,2598902.76,1994673.08,Corporate Bonds,2023,NaN
1470,1575,AT&T  .,0.9,2024-03-25,654000.0,653378.7,623562.81,Corporate Bonds,2023,NaN
1471,1576,BANK AMER CORP .,0.98,2025-04-22,655000.0,655000.0,616073.66,Corporate Bonds,2023,NaN
1472,1577,BANK AMER CORP ,1.49,2024-05-19,663000.0,663000.0,647915.62,Corporate Bonds,2023,NaN
1473,1578,BANK MONTREAL MEDIUM TERM SR N,0.4,2023-09-15,1094000.0,1093081.04,1056203.08,Corporate Bonds,2023,NaN
1474,1579,BANK NOVA SCOTIA B C .,0.55,2023-09-15,625000.0,624556.25,604307.72,Corporate Bonds,2023,NaN
1475,1580,BANK OF AMERICA CORP MTN ,0.81,2024-10-24,980000.0,980000.0,933989.53,Corporate Bonds,2023,NaN
1476,1581,BOEING CO ,4.51,2023-05-01,819000.0,819000.0,820929.76,Corporate Bonds,2023,NaN
1477,1582,BOSTON PPTYS LTD PARTNERSHIP 3,3.2,2025-01-15,1010000.0,1088365.9,985088.06,Corporate Bonds,2023,NaN
1478,1583,CANADIAN IMPERIAL BK ,2.61,2023-07-22,1180000.0,1181301.8,1179428.22,Corporate Bonds,2023,NaN
1479,1584,CANADIAN NAT RES LTD ,3.8,2024-04-15,440000.0,476132.8,436943.98,Corporate Bonds,2023,NaN
1480,1585,CANADIAN PAC RY CO NEW ,1.35,2024-12-02,1136000.0,1134500.48,1068639.03,Corporate Bonds,2023,NaN
1481,1586,CAPITAL ONE FINL CORP ,3.5,2023-06-15,409000.0,436738.38,406673.67,Corporate Bonds,2023,NaN
1482,1587,CATERPILLAR FINL SVCS CORP MED,1.9,2022-09-06,600000.0,599166.0,599855.9,Corporate Bonds,2023,NaN
1483,1588,CATERPILLAR FINL SVCS CORP MED,0.65,2023-07-07,1025000.0,1024426.0,999668.15,Corporate Bonds,2023,NaN
1484,1589,CATERPILLAR FINL SVCS CORP MED,0.25,2023-03-01,656000.0,655435.84,645458.41,Corporate Bonds,2023,NaN
1485,1590,CHEVRON CORP ,2.36,2022-12-05,500000.0,490515.0,499170.0,Corporate Bonds,2023,NaN
1486,1591,CHEVRON CORP NEW ,1.14,2023-05-11,821000.0,821000.0,806925.24,Corporate Bonds,2023,NaN
1487,1592,CITIGROUP  ,1.68,2024-05-15,1968000.0,1996363.77,1928400.42,Corporate Bonds,2023,NaN
1488,1593,CITIGROUP  SR NT ,3.35,2025-04-24,694000.0,724855.24,679737.88,Corporate Bonds,2023,NaN
1489,1594,CREDIT SUISSE AG NEW YORK BRH ,3.7,2025-02-21,1100000.0,1100198.0,1074051.0,Corporate Bonds,2023,NaN
1490,1595,DEERE JOHN CAP CORP MEDIUM TER,0.63,2024-09-10,649000.0,648578.15,610402.2,Corporate Bonds,2023,NaN
1491,1596,DOMINION RES  VA NEW ,2.75,2022-09-15,1115000.0,1132449.75,1114008.43,Corporate Bonds,2023,NaN
1492,1597,DTE ELEC SECURITIZATION FDG I ,2.64,2027-12-01,842000.0,841892.73,822921.74,Corporate Bonds,2023,NaN
1493,1598,ESSEX PORTFOLIO L P ,3.88,2024-05-01,596000.0,648024.84,594251.35,Corporate Bonds,2023,NaN
1494,1599,EVERSOURCE ENERGY ,3.8,2023-12-01,1992000.0,2160742.32,1996072.07,Corporate Bonds,2023,NaN
1495,1600,FIFTH THIRD BANCORP ,1.63,2023-05-05,1038000.0,1037335.68,1022406.47,Corporate Bonds,2023,NaN
1496,1601,FIRST REP BK SAN FRANCISCO CAL,1.91,2024-02-12,780000.0,780000.0,770915.98,Corporate Bonds,2023,NaN
1497,1602,GENERAL MTRS FINL CO  ,3.55,2022-07-08,1310000.0,1309174.7,1310007.53,Corporate Bonds,2023,NaN
1498,1603,GENPACT LUXEMBOURG S A R L 3.3,3.38,2024-12-01,447000.0,482840.46,438502.69,Corporate Bonds,2023,NaN
1499,1604,GLAXOSMITHKLINE CAP PLC .,0.53,2023-10-01,614000.0,614000.0,593184.38,Corporate Bonds,2023,NaN
1500,1605,GOLDMAN SACHS GROUP  .,1.11,2024-10-21,811000.0,811000.0,775523.63,Corporate Bonds,2023,NaN
1501,1606,GOLDMAN SACHS GROUP  ,4.39,2027-06-15,458000.0,458000.0,451905.65,Corporate Bonds,2023,NaN
1502,1607,HOME DEPOT CANADA  ,2.7,2025-04-15,755000.0,753678.75,740777.08,Corporate Bonds,2023,NaN
1503,1608,INTERCONTINENTAL EXCHANGE  ,3.65,2025-05-23,1607000.0,1605232.3,1596957.7,Corporate Bonds,2023,NaN
1504,1609,JPMORGAN CHASE & CO .,0.77,2025-08-09,605000.0,605000.0,561118.21,Corporate Bonds,2023,NaN
1505,1610,JPMORGAN CHASE & CO ,1.56,2025-12-10,667000.0,667033.35,623129.66,Corporate Bonds,2023,NaN
1506,1611,JPMORGAN CHASE & CO ,2.6,2026-02-24,1212000.0,1212000.0,1151933.17,Corporate Bonds,2023,NaN
1507,1612,KANSAS CITY SOUTHN ,3.0,2023-05-15,780000.0,795771.6,777515.18,Corporate Bonds,2023,NaN
1508,1613,KINDER MORGAN ENERGY PARTNERS ,3.45,2023-02-15,780000.0,821519.4,780790.36,Corporate Bonds,2023,NaN
1509,1614,KLA CORP ,4.65,2024-11-01,599000.0,649831.14,607552.32,Corporate Bonds,2023,NaN
1510,1615,LLOYDS BKG GROUP PLC ,3.9,2024-03-12,527000.0,576032.08,523826.04,Corporate Bonds,2023,NaN
1511,1616,MARRIOTT INTL  NEW ,2.13,2022-10-03,480000.0,479001.6,478660.76,Corporate Bonds,2023,NaN
1512,1617,MORGAN STANLEY ,0.53,2024-01-25,1091000.0,1091000.0,1069460.88,Corporate Bonds,2023,NaN
1513,1618,MORGAN STANLEY ,1.59,2027-05-04,655000.0,655000.0,581416.79,Corporate Bonds,2023,NaN
1514,1619,MORGAN STANLEY SR NT FXD/FLTG ,2.63,2026-02-18,975000.0,975000.0,930189.2,Corporate Bonds,2023,NaN
1515,1620,NATWEST MKTS PLC ,2.38,2023-05-21,704000.0,701754.24,694009.68,Corporate Bonds,2023,NaN
1516,1621,NATWEST MKTS PLC US MEDIUM TER,3.63,2022-09-29,770000.0,787306.3,770862.56,Corporate Bonds,2023,NaN
1517,1622,NUTRIEN LTD ,1.9,2023-05-13,1359000.0,1357776.9,1337252.51,Corporate Bonds,2023,NaN
1518,1623,NXP B V / NXP FDG LLC / NXP US,3.88,2026-06-18,1016000.0,1001826.8,978611.17,Corporate Bonds,2023,NaN
1519,1624,ORACLE CORP ,2.5,2025-04-01,1057000.0,1071628.88,1004273.58,Corporate Bonds,2023,NaN
1520,1625,PEPSICO  ,0.4,2023-10-07,502000.0,501713.86,486971.27,Corporate Bonds,2023,NaN
1521,1626,PG&E WILDFIRE RECOVERY FDG LLC,3.59,2032-06-01,771000.0,770984.19,765020.39,Corporate Bonds,2023,NaN
1522,1627,PUBLIC SVC ELEC GAS CO SECD ,3.0,2025-05-15,1056000.0,1043824.32,1034559.54,Corporate Bonds,2023,NaN
1523,1628, EQUITABLE FINL LIFE GLOB,1.1,2024-11-12,873000.0,872869.05,817066.89,Corporate Bonds,2023,NaN
1524,1629, 7-ELEVEN  SR NT .,0.63,2023-02-10,655000.0,654456.35,642277.23,Corporate Bonds,2023,NaN
1525,1630, BAE SYS HLDGS  GTD NT,3.8,2024-10-07,966000.0,1007751.28,956398.05,Corporate Bonds,2023,NaN
1526,1631, BMW US CAP LLC FLTG RT ,3.25,2025-04-01,954000.0,953103.24,942358.01,Corporate Bonds,2023,NaN
1527,1632, DAIMLER FIN NORTH AMER L,1.75,2023-03-10,823000.0,821469.22,813155.37,Corporate Bonds,2023,NaN
1528,1633, DOMINION ENERGY  2.45,2.45,2023-01-15,500000.0,502980.0,496946.95,Corporate Bonds,2023,NaN
1529,1634, HYUNDAI CAP AMER MEDIUM ,2.38,2023-02-10,600000.0,599742.0,592300.01,Corporate Bonds,2023,NaN
1530,1635, KIA CORP ,2.38,2025-02-14,713000.0,711131.94,681950.37,Corporate Bonds,2023,NaN
1531,1636, MACQUARIE GROUP LTD SR 4,4.15,2024-03-27,597000.0,641048.2,597175.25,Corporate Bonds,2023,NaN
1532,1637, MACQUARIE GROUP LTD SR M,3.19,2023-11-28,780000.0,804094.2,778165.23,Corporate Bonds,2023,NaN
1533,1638, MASSMUTUAL GLOBAL FDG II,0.85,2023-06-09,1600000.0,1599056.0,1563195.63,Corporate Bonds,2023,NaN
1534,1639, METROPOLITAN LIFE GLOBAL,0.9,2023-06-08,500000.0,504295.0,489368.64,Corporate Bonds,2023,NaN
1535,1640, NESTLE HLDGS  .,0.61,2024-09-14,1094000.0,1094000.0,1032559.7,Corporate Bonds,2023,NaN
1536,1641, NEW YORK LIFE GLOBAL FDG,1.1,2023-05-05,2131000.0,2130552.49,2089012.89,Corporate Bonds,2023,NaN
1537,1642, NORTHWESTERN MUT GLOBAL ,0.0,2025-07-01,1034000.0,1033648.44,1039381.34,Corporate Bonds,2023,NaN
1538,1643, PACIFIC LIFE GLOBAL FDG ,0.5,2023-09-23,2175000.0,2172281.25,2100637.1,Corporate Bonds,2023,NaN
1539,1644, PENSKE TRUCK LEASING CO ,1.7,2026-06-15,672000.0,649024.32,598958.63,Corporate Bonds,2023,NaN
1540,1645, PROTECTIVE LIFE GLOBAL F,3.1,2024-04-15,1529000.0,1654428.79,1510993.87,Corporate Bonds,2023,NaN
1541,1646, SKANDINAVISKA ENSKILDA .,0.65,2024-09-09,423000.0,422399.34,394340.42,Corporate Bonds,2023,NaN
1542,1647, SKANDINAVISKA ENSKILDA B,2.2,2022-12-12,650000.0,649831.0,647812.24,Corporate Bonds,2023,NaN
1543,1648, USAA CAPITAL CORP 3YR NE,3.38,2025-05-01,1345000.0,1340601.85,1333365.63,Corporate Bonds,2023,NaN
1544,1649, VOLKSWAGEN GROUP AMER FI,2.7,2022-09-26,1110000.0,1113432.3,1108258.0,Corporate Bonds,2023,NaN
1545,1650, VOLKSWAGEN GROUP AMER FI,4.35,2027-06-08,580000.0,579588.2,568540.77,Corporate Bonds,2023,NaN
1546,1651,ROYAL BK CDA GLOBAL MEDIUM TER,0.75,2024-10-07,2187000.0,2184091.29,2042223.16,Corporate Bonds,2023,NaN
1547,1652,ROYALTY PHARMA PLC SR NT .,0.75,2023-09-02,668000.0,671025.83,643238.08,Corporate Bonds,2023,NaN
1548,1653,RYDER SYS  MEDIUM TERM NTS ,3.75,2023-06-09,750000.0,791572.5,748097.24,Corporate Bonds,2023,NaN
1549,1654,S&P GLOBAL  ,2.45,2027-03-01,625000.0,621737.5,585001.97,Corporate Bonds,2023,NaN
1550,1655,SSM HLTH CARE CORP ,3.69,2023-06-01,2153000.0,2219594.02,2155198.36,Corporate Bonds,2023,NaN
1551,1656,TEXTRON  ,4.3,2024-03-01,549000.0,599529.96,552140.34,Corporate Bonds,2023,NaN
1552,1657,TORONTO DOMINION BK SR MEDIUM ,1.9,2022-12-01,480000.0,479467.2,478429.87,Corporate Bonds,2023,NaN
1553,1658,TORONTO DOMINION BK SR MEDIUM ,0.7,2024-09-10,1101000.0,1100119.2,1033430.94,Corporate Bonds,2023,NaN
1554,1659,TORONTO DOMINION BK SR MEDIUM ,0.55,2024-03-04,1141000.0,1139984.51,1085871.23,Corporate Bonds,2023,NaN
1555,1660,TOYOTA MOTOR CREDIT CORP ,3.95,2025-06-30,631000.0,630400.55,633263.73,Corporate Bonds,2023,NaN
1556,1661,TOYOTA MTR CR CORP MEDIUM TERM,0.35,2022-10-14,837000.0,836255.07,834063.35,Corporate Bonds,2023,NaN
1557,1662,TRUIST BK GLOBAL BK MED TERM N,1.25,2023-03-09,989000.0,988307.7,975549.41,Corporate Bonds,2023,NaN
1558,1663,UBS AG LONDON BRH .,0.45,2024-02-09,1131000.0,1130129.13,1072211.72,Corporate Bonds,2023,NaN
1559,1664,UBS AG LONDON BRH NT 144A .,0.7,2024-08-09,657000.0,656730.63,614895.12,Corporate Bonds,2023,NaN
1560,1665,UBS GROUP AG ,1.01,2024-07-30,920000.0,920000.0,890831.56,Corporate Bonds,2023,NaN
1561,1666,VERIZON COMMUNICATIONS  .75,0.75,2024-03-22,650000.0,649961.0,620027.32,Corporate Bonds,2023,NaN
1562,1667,VERIZON COMMUNICATIONS  3.5,3.5,2024-11-01,1049000.0,1157718.36,1045093.01,Corporate Bonds,2023,NaN
1563,1668,WELLS FARGO & CO MEDIUM TERM S,3.75,2024-01-24,1200000.0,1307724.0,1202841.6,Corporate Bonds,2023,NaN
1564,1669,WELLS FARGO & CO MEDIUM TERM S,1.65,2024-06-02,825000.0,825000.0,805747.81,Corporate Bonds,2023,NaN
1565,1670,WESTPAC BKG CORP ,1.02,2024-11-18,665000.0,665000.0,623827.29,Corporate Bonds,2023,NaN
1637,1760,AMERICAN ELEC PWR CO  2.031,3.4,2024-03-15,850000.0,857607.5,822280.03,Corporate Bonds,2023,NaN
1638,1761,APTIV CORPORATION ,2.4,2025-02-18,1000000.0,1000000.0,954999.55,Corporate Bonds,2023,NaN
1639,1762,BANCO SANTANDER S A .,0.7,2024-06-30,800000.0,800000.0,770638.43,Corporate Bonds,2023,NaN
1640,1763,BANK AMER CORP .,0.98,2025-09-25,200000.0,200000.0,185038.2,Corporate Bonds,2023,NaN
1641,1764,BANK OF NOVA SCOTIA  ,2.44,2024-03-11,1600000.0,1600000.0,1566151.06,Corporate Bonds,2023,NaN
1642,1765,BARCLAYS PLC ,1.01,2024-12-10,800000.0,800665.0,759267.58,Corporate Bonds,2023,NaN
1643,1766,BLACK HILLS CORP ,1.04,2024-08-23,1000000.0,1000000.0,934955.35,Corporate Bonds,2023,NaN
1644,1767,BPCE S A MEDIUM TERM NTS BOOK ,1.63,2025-01-14,1850000.0,1844339.0,1743760.33,Corporate Bonds,2023,NaN
1645,1768,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02,900000.0,899127.0,881366.99,Corporate Bonds,2023,NaN
1646,1769,CIGNA CORP NEW SR NT .,0.61,2024-03-15,550000.0,550000.0,523766.64,Corporate Bonds,2023,NaN
1647,1770,CITIGROUP  ,4.14,2025-05-24,600000.0,600000.0,597548.86,Corporate Bonds,2023,NaN
1648,1771,DAIMLER TRUCKS FIN NORTH AMER ,1.13,2023-12-14,950000.0,947853.0,912085.43,Corporate Bonds,2023,NaN
1649,1772,ENTERGY CORP NEW .,0.9,2025-09-15,1025000.0,1020961.5,922660.23,Corporate Bonds,2023,NaN
1650,1773,ENTERPRISE PRODS OPER LLC 3.35,3.35,2023-03-15,460000.0,471578.2,458814.84,Corporate Bonds,2023,NaN
1651,1774,FIDELITY NATL INFORMATION SVCS,0.38,2023-03-01,650000.0,649486.5,636508.03,Corporate Bonds,2023,NaN
1652,1775,GENUINE PARTS CO ,1.75,2025-02-01,600000.0,598326.0,565301.66,Corporate Bonds,2023,NaN
1653,1776,GILEAD SCIENCES  .,0.75,2023-09-29,355000.0,354875.75,343516.02,Corporate Bonds,2023,NaN
1654,1777,HSBC HLDGS PLC .,0.73,2024-08-17,1500000.0,1500000.0,1438050.11,Corporate Bonds,2023,NaN
1655,1778,JPMORGAN CHASE & CO ,3.85,2025-06-14,1600000.0,1600000.0,1584230.18,Corporate Bonds,2023,NaN
1656,1779,KEURIG DR PEPPER  ,0.75,2024-03-15,850000.0,849974.5,808287.42,Corporate Bonds,2023,NaN
1657,1780,MICROCHIP TECHNOLOGY  .,0.97,2024-02-15,1000000.0,993699.0,949465.26,Corporate Bonds,2023,NaN
1658,1781,MITSUBISHI UFJ FINL GROUP  ,0.85,2024-09-15,300000.0,300000.0,288812.03,Corporate Bonds,2023,NaN
1659,1782,MITSUBISHI UFJ FINL GROUP  ,0.96,2025-10-11,1075000.0,1075000.0,995759.15,Corporate Bonds,2023,NaN
